Rolle	rollen	NOUN
,	,	PUNCT
die	der	PRON
die	der	DET
Vereinigten	Vereinigte	ADJ
Staaten	Staat	NOUN
weiterhin	weiterhin	ADV
bei	bei	ADP
der	der	DET
Aufrechterhaltung	Aufrechterhaltung	NOUN
der	der	DET
globalen	global	ADJ
Sicherheitsordnung	Sicherheitsordnung	NOUN
spielen	spielen	VERB
sowie	sowie	CONJ
bei	bei	ADP
der	der	DET
Untermauerung	Untermauerung	NOUN
der	der	DET
universellen	universellen	ADJ
Menschenrechte	Menschenrechte	NOUN
und	und	CONJ
der	der	DET
Rechtsstaatlichkeit	Rechtsstaatlichkeit	NOUN
.	.	PUNCT
Sowohl	sowohl	CONJ
die	der	DET
Regierung	Regierung	NOUN
in	in	ADP
Bern	Bern	PROPN
als	als	CONJ
auch	auch	ADV
jene	jen	DET
in	in	ADP
Canberra	Canberra	PROPN
ist	sein	AUX
klug	klug	ADJ
genug	genug	ADV
zu	zu	PART
verstehen	verstehen	VERB
,	,	PUNCT
dass	dass	SCONJ
es	ich	PRON
nicht	nicht	PART
um	um	ADP
eine	einen	DET
binäre	binäre	ADJ
existenzielle	existenziell	ADJ
Wahl	Wahl	NOUN
zwischen	zwischen	ADP
China	China	PROPN
und	und	CONJ
den	der	DET
USA	USA	PROPN
gehen	gehen	VERB
kann	können	VERB
.	.	PUNCT
Je	Je	ADV
kleiner	klein	ADJ
das	der	DET
Land	Land	NOUN
,	,	PUNCT
desto	desto	ADV
grösser	grösser	ADJ
sein	mein	DET
Interesse	Interesse	NOUN
am	am	ADP
Multilateralismus	Multilateralismus	NOUN
?	?	PUNCT
Für	Für	ADP
kleine	kleine	ADJ
bis	bis	ADP
mittlere	mittler	ADJ
Länder	Land	NOUN
wie	wie	CONJ
die	der	DET
Schweiz	Schweiz	PROPN
und	und	CONJ
Australien	Australien	PROPN
gilt	gelten	VERB
:	:	PUNCT
Wir	ich	PRON
sind	sein	AUX
stärker	stark	ADJ
als	als	CONJ
die	der	DET
Grossmächte	Grossmächte	NOUN
auf	auf	ADP
eine	einen	DET
funktionierende	funktionierend	ADJ
,	,	PUNCT
robuste	robuste	ADJ
multilaterale	multilaterale	ADJ
Regelordnung	Regelordnung	NOUN
angewiesen	anweisen	ADJ
,	,	PUNCT
um	um	SCONJ
unsere	mein	DET
eigenen	eigen	ADJ
nationalen	national	ADJ
Interessen	Interesse	NOUN
zu	zu	PART
schützen	schützen	VERB
.	.	PUNCT
Trotzdem	trotzdem	ADV
gibt	geben	VERB
es	ich	PRON
auch	auch	ADV
in	in	ADP
unseren	mein	DET
Ländern	Land	NOUN
gewisse	gewiß	ADJ
Kreise	kreisen	NOUN
,	,	PUNCT
welche	welch	PRON
die	der	DET
auf	auf	ADP
Regeln	Regel	NOUN
basierende	basierend	ADJ
internationale	internationale	ADJ
Ordnung	Ordnung	NOUN
kritisieren	kritisieren	VERB
.	.	PUNCT
Ich	ich	PRON
stelle	stelle	VERB
immer	immer	ADV
die	der	DET
Gegenfrage	Gegenfrage	NOUN
:	:	PUNCT
Wenn	wenn	SCONJ
diese	dies	DET
Ordnung	Ordnung	NOUN
morgen	morgen	ADV
verschwindet	verschwinden	VERB
und	und	CONJ
international	international	ADJ
wieder	wieder	ADV
das	der	DET
Gesetz	Gesetz	NOUN
des	der	DET
Dschungels	Dschungel	NOUN
gilt	gelten	VERB
–	–	PROPN
wie	wie	ADV
würden	werden	AUX
wir	ich	PRON
dann	dann	ADV
überleben	überleben	VERB
?	?	PUNCT
Im	Im	ADP
Falle	fallen	NOUN
der	der	DET
kleineren	klein	ADJ
Länder	Land	NOUN
lautet	lauten	VERB
die	der	DET
Antwort	Antwort	NOUN
:	:	PUNCT
wahrscheinlich	wahrscheinlich	ADJ
nicht	nicht	PART
sehr	sehr	ADV
gut	gut	ADJ
.	.	PUNCT
Alles	alle	PRON
in	in	ADP
allem	alle	PRON
scheinen	scheinen	VERB
Sie	ich	PRON
für	für	ADP
den	der	DET
Westen	Westen	NOUN
optimistisch	optimistisch	ADJ
zu	zu	PART
sein	mein	AUX
.	.	PUNCT
Hat	haben	AUX
die	der	DET
liberale	liberale	ADJ
Demokratie	Demokratie	NOUN
langfristig	langfristig	ADJ
auch	auch	ADV
in	in	ADP
Asien	Asien	PROPN
Chancen	Chance	NOUN
?	?	PUNCT
Sie	ich	PRON
wären	sein	AUX
überrascht	überraschen	VERB
!	!	PUNCT
In	In	ADP
Ostasien	Ostasien	PROPN
gibt	geben	VERB
es	ich	PRON
diverse	divers	ADJ
Demokratien	Demokratie	NOUN
.	.	PUNCT
Japan	Japan	PROPN
ist	sein	AUX
eine	einen	DET
Demokratie	Demokratie	NOUN
.	.	PUNCT
Malaysia	Malaysia	PROPN
ist	sein	AUX
eine	einen	DET
Demokratie	Demokratie	NOUN
.	.	PUNCT
Südkorea	Südkorea	PROPN
ist	sein	AUX
eine	einen	DET
Demokratie	Demokratie	NOUN
.	.	PUNCT
Die	der	DET
Philippinen	Philippinen	PROPN
sind	sein	AUX
eine	einen	DET
Demokratie	Demokratie	NOUN
.	.	PUNCT
Indonesien	Indonesien	PROPN
ist	sein	AUX
eine	einen	DET
Demokratie	Demokratie	NOUN
.	.	PUNCT
Und	und	CONJ
natürlich	natürlich	ADV
ist	sein	AUX
Indien	Indien	PROPN
eine	einen	DET
Demokratie	Demokratie	NOUN
.	.	PUNCT
Mit	Mit	ADP
anderen	ander	ADJ
Worten	Worten	NOUN
:	:	PUNCT
China	China	PROPN
ist	sein	AUX
eher	eher	ADV
die	der	DET
Ausnahme	Ausnahme	NOUN
in	in	ADP
dieser	dies	DET
Weltgegend	Weltgegend	NOUN
,	,	PUNCT
nicht	nicht	PART
die	der	DET
Regel	regeln	NOUN
.	.	PUNCT
Wie	wie	ADV
wird	werden	AUX
sich	sich	PRON
die	der	DET
Region	Region	NOUN
politisch	politisch	ADJ
entwickeln	entwickeln	VERB
?	?	PUNCT
Das	der	PRON
ist	sein	AUX
offen	offen	ADJ
.	.	PUNCT
Was	Was	PRON
ich	ich	PRON
also	also	ADV
unseren	mein	DET
Freunden	Freund	NOUN
im	im	ADP
Westen	Westen	NOUN
sage	sage	VERB
,	,	PUNCT
ist	sein	AUX
Folgendes	Folgendes	NOUN
:	:	PUNCT
Ostasien	Ostasien	PROPN
hat	haben	AUX
im	im	ADP
Laufe	laufen	NOUN
der	der	DET
Zeit	Zeit	NOUN
viele	viel	DET
westliche	westliche	ADJ
Institutionen	Institution	NOUN
und	und	CONJ
Ideen	Idee	NOUN
übernommen	übernehmen	VERB
und	und	CONJ
für	für	ADP
sich	sich	PRON
fruchtbar	fruchtbar	ADJ
gemacht	machen	VERB
–	–	PROPN
auch	auch	ADV
wenn	wenn	SCONJ
es	ich	PRON
gleichzeitig	gleichzeitig	ADJ
noch	noch	CONJ
tief	tief	ADJ
verankert	verankern	VERB
ist	sein	AUX
in	in	ADP
religiösen	religiös	ADJ
Traditionen	Tradition	NOUN
.	.	PUNCT
Der	der	DET
Westen	Westen	NOUN
sollte	sollen	VERB
objektiv	objektiv	ADJ
genug	genug	ADV
sein	mein	AUX
,	,	PUNCT
um	um	SCONJ
zu	zu	PART
verstehen	verstehen	VERB
,	,	PUNCT
dass	dass	SCONJ
etliche	etlich	DET
Gründe	gründen	NOUN
für	für	ADP
den	der	DET
Optimismus	Optimismus	NOUN
im	im	ADP
Osten	Osten	NOUN
letztlich	letztlich	ADV
auf	auf	ADP
westliche	westliche	ADJ
Traditionen	Tradition	NOUN
zurückgehen	zurückgehen	VERB
.	.	PUNCT
Gewiss	Gewiss	ADV
haben	haben	AUX
die	der	DET
Gesellschaften	Gesellschaft	NOUN
Ostasiens	Ostasiens	PROPN
eine	einen	DET
etwas	etwas	ADV
stärkere	stark	ADJ
soziale	soziale	ADJ
Kohäsion	Kohäsion	NOUN
als	als	ADP
westliche	westliche	ADJ
Länder	Land	NOUN
.	.	PUNCT
Aber	aber	CONJ
das	der	PRON
sollte	sollen	VERB
den	der	DET
Westen	Westen	NOUN
nicht	nicht	PART
davon	davon	ADV
abhalten	abhalten	VERB
,	,	PUNCT
zu	zu	PART
erkennen	erkennen	VERB
,	,	PUNCT
dass	dass	SCONJ
seine	mein	DET
Grundwerte	Grundwerte	NOUN
wichtig	wichtig	ADJ
sind	sein	AUX
.	.	PUNCT
Deshalb	deshalb	ADV
sage	sage	VERB
ich	ich	PRON
:	:	PUNCT
Grübeln	Grübeln	VERB
wir	ich	PRON
nicht	nicht	PART
über	über	ADP
unsere	mein	DET
Zukunftsfähigkeit	Zukunftsfähigkeit	NOUN
nach	nach	PART
,	,	PUNCT
sondern	sondern	CONJ
lasst	lasst	ADJ
uns	sich	PRON
mit	mit	ADP
unserem	mein	DET
progressiven	progressiv	ADJ
Projekt	Projekt	NOUN
einfach	einfach	ADV
vorwärtsmachen	vorwärtsmachen	VERB
!	!	PUNCT
Kevin	Kevin	PROPN
Rudd	Rudd	PROPN
(	(	PUNCT
62	62	NUM
)	)	PUNCT
war	sein	AUX
von	von	ADP
2007	2007	NUM
bis	bis	ADP
2010	2010	NUM
und	und	CONJ
im	im	ADP
Jahr	Jahr	NOUN
2013	2013	NUM
Premierminister	Premierminister	NOUN
von	von	ADP
Australien	Australien	PROPN
.	.	PUNCT
Seit	seit	ADP
2015	2015	NUM
ist	sein	AUX
der	der	DET
Sinologe	Sinologe	NOUN
der	der	DET
Präsident	Präsident	NOUN
des	der	DET
Asia	Asia	PROPN
Society	Society	PROPN
Policy	Policy	X
Institute	Institut	NOUN
in	in	ADP
New	New	PROPN
York	York	PROPN
.	.	PUNCT
Der	der	DET
Thinktank	Thinktank	NOUN
wurde	werden	AUX
1956	1956	NUM
gegründet	gründen	VERB
,	,	PUNCT
um	um	SCONJ
das	der	DET
gegenseitige	gegenseitige	ADJ
Verständnis	Verständnis	NOUN
zwischen	zwischen	ADP
Menschen	Mensch	NOUN
und	und	CONJ
Kulturen	Kultur	NOUN
in	in	ADP
Asien	Asien	PROPN
und	und	CONJ
dem	der	DET
Rest	Rest	NOUN
der	der	DET
Welt	Welt	NOUN
zu	zu	PART
fördern	fördern	VERB
.	.	PUNCT
Die	der	DET
Credit	Credit	NOUN
Suisse	Suisse	PROPN
ist	sein	AUX
Mitglied	Mitglied	NOUN
der	der	DET
Asia	Asia	PROPN
Society	Society	PROPN
Switzerland	Switzerland	PROPN
.	.	PUNCT
Bulletin 1 /2020	Bulletin	NOUN
73	73	NUM
 	 	SPACE
'	'	PUNCT
Einsam	Einsam	ADJ
,	,	PUNCT
…	…	NOUN
Informatiker	Informatiker	NOUN
sind	sein	AUX
dringend	dringen	ADJ
gesucht	suchen	VERB
.	.	PUNCT
Die	der	DET
besten	gut	ADJ
IT-Experten	IT-Experten	NOUN
der	der	DET
Welt	Welt	NOUN
stammen	stammen	VERB
aus	aus	ADP
Was	Was	PRON
macht	machen	VERB
das	der	DET
Land	Land	NOUN
in	in	ADP
Sachen	Sache	NOUN
Computerausbildung	Computerausbildung	NOUN
besser	gut	ADJ
,	,	PUNCT
PROFESSOR	PROFESSOR	NOUN
SHALYTO	SHALYTO	PROPN
?	?	PUNCT
RUSSLAND	RUSSLAND	PROPN
.	.	PUNCT
Interview	Interview	NOUN
Mary	Mary	PROPN
Dejevsky	Dejevsky	PROPN
.ASU	.ASU	PUNCT
,	,	PUNCT
ytiCdipaRni7102elan	ytiCdipaRni7102elan	X
fi	fi	X
tleW	tleW	X
-C	-C	NOUN
PCI	PCI	NOUN
:	:	PUNCT
skcarC	skcarC	PROPN
-T	-T	NOUN
Iredne	Iredne	PROPN
ff	ff	PROPN
ertlefpiG	ertlefpiG	PROPN
…	…	NOUN
ziemlich	ziemlich	ADV
einsam	einsam	ADJ
'	'	PUNCT
74	74	NUM
Bulletin 1 /2020	Bulletin	NOUN
Fotos	Foto	NOUN
:	:	PUNCT
Randy	Randy	PROPN
Piland	Piland	NOUN
/	/	PROPN
ICPC	ICPC	PROPN
;	;	PUNCT
ITMO	ITMO	PROPN
University	University	PROPN
Herr	Herr	NOUN
Shalyto	Shalyto	NOUN
,	,	PUNCT
auch	auch	ADV
letztes	letzt	ADJ
Jahr	Jahr	NOUN
gewann	gewinnen	VERB
ein	einen	DET
russisches	russisch	ADJ
Team	Team	NOUN
beim	beim	ADP
International	International	PROPN
Collegiate	Collegiate	PROPN
Programming	Programming	PROPN
Contest	Contest	PROPN
(	(	PUNCT
ICPC	ICPC	PROPN
)	)	PUNCT
,	,	PUNCT
dem	der	DET
wichtigsten	wichtig	ADJ
internationalen	international	ADJ
Wett­	Wett­	NOUN
bewerb	bewerb	ADJ
im	im	ADP
Sport­Programmieren	Sport­Programmieren	NOUN
.	.	PUNCT
Es	ich	PRON
war	sein	AUX
der	der	DET
achte	achten	ADJ
russische	russische	ADJ
Sieg	siegen	NOUN
in	in	ADP
Folge	Folge	NOUN
.	.	PUNCT
Wie	wie	ADV
bringt	bringen	VERB
das	der	DET
Land	Land	NOUN
so	so	ADV
viele	viel	DET
Weltklasse­	Weltklasse­	NOUN
programmierer	programmierer	ADJ
hervor	hervor	PART
?	?	PUNCT
Zum	Zum	ADP
einen	ein	PRON
haben	haben	AUX
Naturwissenschaften	Naturwissenschaften	NOUN
bei	bei	ADP
uns	sich	PRON
historisch	historisch	ADJ
einen	ein	DET
sehr	sehr	ADV
hohen	hoch	ADJ
Stellenwert	Stellenwert	NOUN
und	und	CONJ
der	der	DET
Mathematikunterricht	Mathematikunterricht	NOUN
in	in	ADP
der	der	DET
Schule	schulen	NOUN
ist	sein	AUX
traditionell	traditionell	ADJ
streng	strengen	ADJ
.	.	PUNCT
Er	ich	PRON
basiert	basieren	VERB
nicht	nicht	PART
auf	auf	ADP
reinem	rein	ADJ
Auswendiglernen	Auswendiglernen	NOUN
,	,	PUNCT
sondern	sondern	CONJ
auf	auf	ADP
einem	einer	DET
tieferen	tief	ADJ
Verständnis	Verständnis	NOUN
des	der	DET
Faches	Fach	NOUN
.	.	PUNCT
Daneben	Daneben	ADV
reicht	reichen	VERB
das	der	DET
Wettbewerbssystem	Wettbewerbssystem	NOUN
weit	weit	ADJ
in	in	ADP
das	der	DET
Schulsystem	Schulsystem	NOUN
hinein	hinein	PART
.	.	PUNCT
Schon	Schon	ADV
für	für	ADP
sehr	sehr	ADV
junge	junge	ADJ
Schülerinnen	Schülerin	NOUN
und	und	CONJ
Schüler	Schüler	NOUN
werden	werden	AUX
Meisterschaften	Meisterschaft	NOUN
für	für	ADP
Computerprogrammierung	Computerprogrammierung	NOUN
und	und	CONJ
Mathematik	Mathematik	NOUN
veranstaltet	veranstalten	VERB
.	.	PUNCT
Diese	Diese	DET
landesweiten	landesweiten	ADJ
Wettbewerbe	Wettbewerb	NOUN
fördern	fördern	VERB
die	der	DET
Konkurrenz	Konkurrenz	NOUN
und	und	CONJ
haben	haben	AUX
sich	sich	PRON
für	für	ADP
die	der	DET
Universitäten	Universität	NOUN
als	als	ADP
zuverlässige	zuverlässig	ADJ
Methode	Methode	NOUN
erwiesen	erweisen	VERB
,	,	PUNCT
um	um	SCONJ
die	der	DET
Begabtesten	Begabtesten	NOUN
des	der	DET
Landes	Land	NOUN
zu	zu	PART
identifizieren	identifizieren	VERB
.	.	PUNCT
Und	und	CONJ
das	der	PRON
reicht	reichen	VERB
für	für	ADP
eine	einen	DET
globale	global	ADJ
Führungsrolle	Führungsrolle	NOUN
?	?	PUNCT
Natürlich	Natürlich	ADV
braucht	brauchen	VERB
es	ich	PRON
dafür	dafür	ADV
auch	auch	ADV
einen	ein	DET
Staat	Staat	NOUN
,	,	PUNCT
der	der	PRON
genug	genug	DET
Geld	Geld	NOUN
zur	zur	ADP
Verfügung	Verfügung	NOUN
stellt	stellen	VERB
,	,	PUNCT
weil	weil	SCONJ
er	ich	PRON
Topuniversitäten	Topuniversitäten	NOUN
haben	haben	AUX
will	wollen	VERB
.	.	PUNCT
Und	und	CONJ
es	ich	PRON
braucht	brauchen	VERB
Freiraum	Freiraum	NOUN
.	.	PUNCT
In	In	ADP
unserem	mein	DET
Institut	Institut	NOUN
pflegen	pflegen	VERB
wir	ich	PRON
unsere	mein	DET
Talente	Talent	NOUN
und	und	CONJ
lassen	lassen	VERB
sie	ich	PRON
das	der	PRON
tun	tun	VERB
,	,	PUNCT
was	was	PRON
sie	ich	PRON
wollen	wollen	VERB
,	,	PUNCT
ohne	ohne	SCONJ
ihnen	ich	PRON
besondere	besonder	ADJ
Lehr-	Lehr-	X
oder	oder	CONJ
Veröffentlichungspflichten	Veröffentlichungspflichten	NOUN
aufzuerlegen	auferlegen	VERB
.	.	PUNCT
Diese	Diese	DET
Leute	Leute	NOUN
können	können	VERB
einsam	einsam	ADJ
sein	mein	AUX
,	,	PUNCT
ziemlich	ziemlich	ADV
einsam	einsam	ADJ
.	.	PUNCT
Und	und	CONJ
viele	viel	PRON
sind	sein	AUX
komplexe	komplex	ADJ
Individuen	Individuum	NOUN
.	.	PUNCT
Wir	ich	PRON
können	können	VERB
sie	ich	PRON
nicht	nicht	PART
wie	wie	CONJ
Google	Google	NOUN
bezahlen	bezahlen	VERB
,	,	PUNCT
aber	aber	CONJ
wir	ich	PRON
können	können	VERB
gute	gut	ADJ
Arbeitsbedingungen	Arbeitsbedingungen	NOUN
bieten	bieten	VERB
und	und	CONJ
kümmern	kümmern	VERB
uns	sich	PRON
um	um	ADP
sie	ich	PRON
.	.	PUNCT
Stammen	Stammen	VERB
die	der	DET
finanziellen	finanziell	ADJ
Mittel	mitteln	NOUN
der	der	DET
Universitäten	Universität	NOUN
ausschliesslich	ausschliesslich	ADJ
vom	vom	ADP
Staat	Staat	NOUN
?	?	PUNCT
Nein	nein	PART
,	,	PUNCT
wir	ich	PRON
verfügen	verfügen	VERB
über	über	ADP
zusätzliche	zusätzliche	ADJ
Mittel	mitteln	NOUN
,	,	PUNCT
vor	vor	ADP
allem	alle	PRON
durch	durch	ADP
Stipendien	Stipendium	NOUN
von	von	ADP
Firmen	Firma	NOUN
,	,	PUNCT
die	der	PRON
bei	bei	ADP
uns	sich	PRON
Programmierer	Programmierer	NOUN
rekrutieren	rekrutieren	VERB
wollen	wollen	VERB
–	–	NOUN
darunter	darunter	ADV
sind	sein	AUX
Konzerne	Konzern	NOUN
wie	wie	CONJ
Huawei	Huawei	PROPN
,	,	PUNCT
aber	aber	CONJ
auch	auch	ADV
kleine	kleine	ADJ
Firmen	Firma	NOUN
wie	wie	CONJ
JetBrains	JetBrains	PROPN
.	.	PUNCT
Zudem	Zudem	ADV
erhalten	erhalten	VERB
wir	ich	PRON
1	1	NUM
Prozent	Prozent	NOUN
des	der	DET
Umsatzes	Umsatz	NOUN
–	–	ADJ
Umsatz	Umsatz	NOUN
,	,	PUNCT
nicht	nicht	PART
Gewinn	gewinnen	NOUN
–	–	NOUN
von	von	ADP
einigen	einig	PRON
der	der	DET
Unternehmen	Unternehmen	NOUN
,	,	PUNCT
für	für	ADP
die	der	PRON
wir	ich	PRON
Forschung	Forschung	NOUN
betreiben	betreiben	VERB
.	.	PUNCT
Gemäss	Gemäss	NOUN
Unesco	Unesco	PROPN
liegt	liegen	VERB
der	der	DET
weltweite	weltweite	ADJ
Frauenanteil	Frauenanteil	NOUN
in	in	ADP
der	der	DET
Wissenschaft	Wissenschaft	NOUN
und	und	CONJ
Forschung	Forschung	NOUN
bei	bei	ADP
29	29	NUM
Prozent	Prozent	NOUN
,	,	PUNCT
in	in	ADP
Russland	Russland	PROPN
aber	aber	ADV
bei	bei	ADP
41	41	NUM
Prozent	Prozent	NOUN
.	.	PUNCT
Trifft	Trifft	VERB
das	der	PRON
auch	auch	ADV
für	für	ADP
das	der	DET
IT­Studium	IT­Studium	NOUN
zu	zu	PART
?	?	PUNCT
Leider	Leider	ADV
nein	nein	PART
.	.	PUNCT
Lange	langen	ADV
konnten	können	VERB
wir	ich	PRON
die	der	DET
Zahl	zahlen	NOUN
der	der	DET
Studentinnen	Studentin	NOUN
in	in	ADP
unserer	mein	DET
Abteilung	Abteilung	NOUN
an	an	ADP
einer	einer	DET
Hand	Hand	NOUN
abzählen	abzählen	VERB
.	.	PUNCT
In	In	ADP
den	der	DET
letzten	letzt	ADJ
Jahren	Jahr	NOUN
ist	sein	AUX
die	der	DET
Zahl	zahlen	NOUN
stark	stark	ADJ
gestiegen	steigen	VERB
,	,	PUNCT
und	und	CONJ
heute	heute	ADV
beträgt	betragen	VERB
der	der	DET
Frauenanteil	Frauenanteil	NOUN
bei	bei	ADP
den	der	DET
Studienanfängern	Studienanfängern	NOUN
immerhin	immerhin	ADV
20	20	NUM
Prozent	Prozent	NOUN
.	.	PUNCT
Mein	mein	DET
Traum	Traum	NOUN
ist	sein	AUX
es	ich	PRON
,	,	PUNCT
dass	dass	SCONJ
möglichst	möglichst	ADV
viele	viel	PRON
von	von	ADP
ihnen	ich	PRON
bei	bei	ADP
uns	sich	PRON
bleiben	bleiben	VERB
und	und	CONJ
Professorinnen	Professorinnen	NOUN
werden	werden	AUX
,	,	PUNCT
um	um	SCONJ
die	der	DET
nächste	nächst	ADJ
Generation	Generation	NOUN
zu	zu	PART
unterrichten	unterrichten	VERB
.	.	PUNCT
Wie	wie	ADV
kann	können	VERB
das	der	DET
Land	Land	NOUN
im	im	ADP
globalen	global	ADJ
Wettstreit	Wettstreit	NOUN
um	um	ADP
Talente	Talent	NOUN
mithalten	mithalten	VERB
?	?	PUNCT
Wir	ich	PRON
tun	tun	VERB
unser	sich	DET
Bestes	Bestes	NOUN
,	,	PUNCT
um	um	SCONJ
die	der	DET
ICPC-Gewinner	ICPC-Gewinner	NOUN
zu	zu	PART
fördern	fördern	VERB
.	.	PUNCT
Sie	ich	PRON
schätzen	schätzen	VERB
dies	dies	PRON
und	und	CONJ
die	der	DET
Freiheit	Freiheit	NOUN
,	,	PUNCT
die	der	PRON
wir	ich	PRON
ihnen	ich	PRON
geben	geben	VERB
.	.	PUNCT
Im	Im	ADP
Gegensatz	Gegensatz	NOUN
zu	zu	ADP
Zeiten	Zeit	NOUN
der	der	DET
Sowjetunion	Sowjetunion	PROPN
können	können	VERB
sie	ich	PRON
völlig	völlig	ADJ
frei	frei	ADJ
reisen	reisen	VERB
und	und	CONJ
Postgraduiertenabschlüsse	Postgraduiertenabschlüsse	NOUN
oder	oder	CONJ
Jobs	Job	NOUN
im	im	ADP
Ausland	Ausland	NOUN
absolvieren	absolvieren	VERB
.	.	PUNCT
Sie	ich	PRON
sammeln	sammeln	VERB
nützliche	nützliche	ADJ
Erfahrungen	Erfahrung	NOUN
und	und	CONJ
kehren	kehren	VERB
meist	meist	ADV
zurück	zurück	PART
.	.	PUNCT
Dabei	Dabei	ADV
hilft	helfen	VERB
uns	sich	PRON
auch	auch	ADV
die	der	DET
gegenwärtige	gegenwärtige	ADJ
amerikanische	amerikanische	ADJ
Politik	Politik	NOUN
.	.	PUNCT
Es	ich	PRON
ist	sein	AUX
für	für	ADP
unsere	mein	DET
Studenten	Student	NOUN
heute	heute	ADV
nicht	nicht	PART
mehr	mehr	ADV
so	so	ADV
einfach	einfach	ADJ
wie	wie	CONJ
früher	früh	ADJ
,	,	PUNCT
in	in	ADP
den	der	DET
USA	USA	PROPN
zu	zu	PART
studieren	studieren	VERB
,	,	PUNCT
und	und	CONJ
es	ich	PRON
ist	sein	AUX
noch	noch	ADV
viel	viel	ADV
schwieriger	schwierig	ADJ
,	,	PUNCT
dort	dort	ADV
einen	ein	DET
Job	Job	NOUN
zu	zu	PART
finden	finden	VERB
.	.	PUNCT
Früher	Früher	ADJ
kamen	kommen	VERB
viele	viel	PRON
nicht	nicht	PART
zurück	zurück	PART
.	.	PUNCT
Das	der	PRON
ändert	ändern	VERB
sich	sich	PRON
.	.	PUNCT
Anatoly	Anatoly	PROPN
Shalyto	Shalyto	NOUN
(	(	PUNCT
71	71	NUM
)	)	PUNCT
ist	sein	AUX
Professor	Professor	NOUN
und	und	CONJ
wissenschaftlicher	wissenschaftlich	ADJ
Leiter	Leiter	NOUN
an	an	ADP
der	der	DET
renommierten	renommiert	ADJ
Fakultät	Fakultät	NOUN
für	für	ADP
Informationstechnologien	Informationstechnologien	NOUN
und	und	CONJ
Programmierung	Programmierung	NOUN
der	der	DET
ITMO	ITMO	PROPN
University	University	PROPN
in	in	ADP
St.	St.	PROPN
Petersburg	Petersburg	PROPN
,	,	PUNCT
die	der	PRON
in	in	ADP
den	der	DET
letzten	letzt	ADJ
15	15	NUM
Jahren	Jahr	NOUN
siebenmal	siebenmal	ADV
den	der	DET
International	International	PROPN
Collegiate	Collegiate	PROPN
Programming	Programming	PROPN
Contest	Contest	PROPN
gewann	gewinnen	VERB
.	.	PUNCT
Bulletin 1 /2020	Bulletin	NOUN
75	75	NUM
 	 	SPACE
'	'	PUNCT
Als	als	SCONJ
ich	ich	PRON
das	der	DET
erste	erste	ADJ
Mal	malen	NOUN
Mozart	Mozart	PROPN
hörte	hören	VERB
,	,	PUNCT
musste	musste	VERB
ich	ich	PRON
weinen	weinen	ADJ
'	'	PUNCT
)	)	PUNCT
11(segamIytte	11(segamIytte	NOUN
CHINA	CHINA	PROPN
,	,	PUNCT
Klassische	klassisch	ADJ
Musik	Musik	NOUN
boomt	boomen	VERB
in	in	ADP
die	der	DET
Anzahl	Anzahl	NOUN
der	der	DET
Orchester	Orchester	NOUN
nimmt	nehmen	VERB
stark	stark	ADJ
zu	zu	PART
,	,	PUNCT
50	50	NUM
Millionen	Million	NOUN
Kinder	Kind	NOUN
lernen	lernen	VERB
ein	einen	DET
Instrument	Instrument	NOUN
.	.	PUNCT
Den	der	DET
Aufschwung	Aufschwung	NOUN
hat	haben	AUX
ein	einen	DET
Mann	Mann	NOUN
mass	mass	ADV
geblich	geblich	ADJ
geprägt	prägen	VERB
.	.	PUNCT
Bühne	Bühne	NOUN
frei	frei	ADJ
für	für	ADP
MAESTRO	MAESTRO	PROPN
YU	YU	PROPN
.	.	PUNCT
Interview	Interview	NOUN
Simon	Simon	PROPN
Brunner	Brunner	PROPN
76	76	NUM
Bulletin 1 /2020	Bulletin	NOUN
:	:	PUNCT
sotoF	sotoF	PROPN
Bulletin 1 /2020	Bulletin	PROPN
77	77	NUM
 	 	SPACE
Auftritt	Auftritt	NOUN
am	am	ADP
Lucerne	Lucerne	ADJ
Festival	Festival	NOUN
2019	2019	NUM
.	.	PUNCT
Gibt	Gibt	VERB
es	ich	PRON
historische	historische	ADJ
Anknüpfungspunkte	Anknüpfungspunkte	NOUN
für	für	ADP
diesen	dies	DET
Boom	boomen	NOUN
?	?	PUNCT
Absolut	Absolut	ADJ
.	.	PUNCT
Klassische	klassisch	ADJ
Musik	Musik	NOUN
hat	haben	AUX
in	in	ADP
China	China	PROPN
eine	einen	DET
bewegte	bewegen	ADJ
Geschichte	Geschichte	NOUN
.	.	PUNCT
So	so	ADV
ist	sein	AUX
das	der	DET
Shanghai	Shanghai	PROPN
Symphony	Symphony	PROPN
Orchestra	Orchestra	PROPN
bereits	bereits	ADV
140	140	NUM
Jahre	Jahr	NOUN
alt	alt	ADJ
.	.	PUNCT
Geprägt	Geprägt	VERB
wurde	werden	AUX
es	ich	PRON
im	im	ADP
letzten	letzt	ADJ
Jahrhundert	Jahrhundert	NOUN
von	von	ADP
europäischen	europäisch	ADJ
Immigranten	Immigrant	NOUN
.	.	PUNCT
Der	der	DET
legendäre	legendär	ADJ
italienische	italienische	ADJ
Dirigent	Dirigent	NOUN
Mario	Mario	PROPN
Paci	Paci	PROPN
führte	führen	VERB
es	ich	PRON
ab	ab	ADP
1919	1919	NUM
während	während	ADP
23	23	NUM
Jahren	Jahr	NOUN
und	und	CONJ
war	sein	AUX
dafür	dafür	ADV
verantwortlich	verantwortlich	ADJ
,	,	PUNCT
